time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1749659593525663500,184.70066357421874,1.6051982641220093,0.05751672387123108,1.8125001192092896,4.400000095367432,16.190624237060547,288.9994201660156,277.48768015245105,19.4173781,49.9990083
1749659594525409800,185.70040991210936,1,0.058160729706287384,1.8210911750793457,4.333000183105469,16.384687423706055,288.9997863769531,277.5923504143427,19.417163,49.999056
1749659595532099600,186.707099609375,1,0.04247788339853287,1.835517406463623,4,16.48973846435547,289.99871826171875,277.7183836446435,19.4169469,49.9991073
1749659596523938800,187.69893872070313,1.277496576309204,0.03811929374933243,1.8386015892028809,4,16.555391311645508,289.9998779296875,277.72626854281293,19.4167313,49.9991584
1749659597527988700,188.70298876953126,1,0.04906410723924637,1.838862419128418,4,16.568147659301758,289.9999694824219,277.99329685375506,19.4165139,49.9992099
1749659598521234200,189.69623413085938,1.3337985277175903,0.043894123286008835,1.8473002910614014,4,16.878679275512695,290.9971923828125,278.27033888788736,19.4162959,49.9992654
1749659599521216300,190.69621630859376,1.577032446861267,0.0578777901828289,1.8567732572555542,4,17.337961196899414,291.9955139160156,278.4844569377296,19.4160726,49.9993261
1749659600530763800,191.705763671875,1,0.05632120743393898,1.87090003490448,4,17.649362564086914,292.9983825683594,278.5955469652533,19.415846,49.9993902
1749659601528779500,192.70377954101562,1.6375963687896729,0.050985660403966904,1.8787126541137695,4,17.80967140197754,293.99609375,278.4796981064483,19.4156192,49.9994564
1749659602546604800,193.72160473632812,1,0.05015191063284874,1.8891332149505615,4,17.875661849975586,293.9999084472656,278.59945654125204,19.4153911,49.9995234
1749659603522576400,194.69757641601564,1,0.055595558136701584,1.8974393606185913,4,17.987295150756836,294.9985656738281,278.25324266982784,19.415165,49.9995922
1749659604542095600,195.717095703125,1.0145186185836792,0.04105154797434807,1.897884488105774,4,18.024396896362305,295.99871826171875,278.4903807156071,19.4149378,49.9996655
1749659605528813800,196.70381372070312,1.6543536186218262,0.04107840359210968,1.899266004562378,4,18.152244567871094,296.9962158203125,278.6599673394838,19.4147133,49.9997403
1749659606526466000,197.70146606445311,1,0.1620555818080902,1.9082536697387695,4.333000183105469,18.123741149902344,297.0000305175781,278.9441232953247,19.4144886,49.9998183
1749659607525414700,198.70041455078126,1,0.04887913167476654,1.9158371686935425,4.665999889373779,18.296777725219727,296.9997863769531,280.70001220703125,19.4142624,49.9998955
1749659608530019800,199.70501977539064,1,0.056681618094444275,1.9261236190795898,4.800000190734863,18.432954788208008,296.0010681152344,280.70001220703125,19.4140329,49.9999697
1749659609537707800,200.7127077636719,1,0.062025897204875946,1.9398202896118164,4.665999889373779,18.565031051635742,295.0011291503906,280.70001220703125,19.4138011,50.0000426
1749659610535890000,201.71088989257814,1,0.05120552331209183,1.9575355052947998,4.800000190734863,18.604503631591797,294.0013122558594,280.70001220703125,19.4135652,50.0001115
1749659611525468700,202.70046875,1,0.04157819598913193,1.9638487100601196,4.665999889373779,19.002906799316406,293.0008544921875,280.70001220703125,19.4133239,50.0001779
1749659612528768000,203.70376806640624,1,0.04478132352232933,1.9658926725387573,4,19.558467864990234,292.9991760253906,280.70001220703125,19.4130715,50.0002458
1749659613517320000,204.69231982421874,1,0.05219195783138275,1.964406132698059,4,19.97962188720703,292.0009765625,280.70001220703125,19.4128138,50.0003149
1749659614527446000,205.70244604492189,1,0.1842288076877594,1.9678562879562378,4.333000183105469,20.194225311279297,292.9980163574219,280.70001220703125,19.4125563,50.0003846
1749659615527566300,206.70256640625,1,0.05300331860780716,1.9743256568908691,4.665999889373779,20.630775451660156,293.9976806640625,280.70001220703125,19.4122956,50.0004632
1749659616528306000,207.70330590820313,1,0.056732285767793655,1.9875273704528809,4.800000190734863,20.830162048339844,295.9964599609375,278.94044245930485,19.4120332,50.000547
1749659617522407400,208.69740747070313,1,0.04732341691851616,1.9971789121627808,4.665999889373779,20.895240783691406,296.998291015625,278.06885469067157,19.4117726,50.0006322
1749659618521803500,209.69680346679687,1,0.04793001711368561,2.013030529022217,4.800000190734863,20.838083267211914,297.99853515625,277.71881983895173,19.4115151,50.000723
1749659619523931100,210.69893115234376,1,0.04662272334098816,2.0134196281433105,4.665999889373779,20.706077575683594,298.00018310546875,278.183460529259,19.4112605,50.0008131
1749659620516486100,211.6914860839844,1,0.04677703231573105,2.0160982608795166,4.333000183105469,20.601722717285156,298.0001525878906,278.98461581117704,19.4110099,50.0009031
1749659621539489000,212.71448901367188,1,0.04809263348579407,2.0245025157928467,4,20.54527473449707,298.0000915527344,278.90770166552323,19.4107587,50.000993
1749659622521141800,213.69614184570312,1,0.06576395034790039,2.0250067710876465,4,20.485942840576172,298.0000915527344,277.5490427410115,19.4105098,50.0010819
1749659623528159000,214.70315893554687,1,0.0643589198589325,2.036456346511841,4,20.427095413208008,298.0000915527344,277.56054259566287,19.4102583,50.0011713
1749659624525448000,215.70044799804688,1,0.08385247737169266,2.04974365234375,4,20.323381423950195,298.0001525878906,277.51568454152766,19.4100092,50.0012588
1749659625522112300,216.6971123046875,1,0.049120839685201645,2.0556299686431885,4,20.294218063354492,298.0000305175781,278.07963138427846,19.4097589,50.0013457
1749659626540531000,217.71553100585936,1,0.04069080948829651,2.0733044147491455,4,20.677526473999023,297.0009460449219,278.33976867613904,19.4095024,50.0014316
1749659627508885000,218.68388500976562,1.9438447952270508,0.05032755434513092,2.080829381942749,4,21.030929565429688,296.0041198730469,278.24577155861255,19.409241,50.0015145
1749659628525050400,219.70005029296874,2.3187458515167236,0.04993799328804016,2.0919930934906006,4,21.309717178344727,294.0157775878906,277.2819143646492,19.4089685,50.0015939
1749659629520009000,220.69500903320312,1,0.0631244033575058,2.0901176929473877,4,21.37265396118164,292.0036315917969,276.92092665557277,19.4086918,50.0016666
1749659630513035000,221.68803491210937,1.2516345977783203,0.036874644458293915,2.0974693298339844,4,21.341096878051758,290.0061950683594,276.8653914298235,19.408413,50.0017342
1749659631529040600,222.70404052734375,1,0.048532884567976,2.0995614528656006,4,21.278907775878906,289.0020446777344,277.036892737128,19.4081316,50.0017983
1749659632535915000,223.7109150390625,1.204480528831482,0.0786053016781807,2.101165771484375,4,21.224395751953125,289.0001220703125,276.70156061208036,19.4078514,50.0018599
1749659633518407400,224.69340747070314,1,0.04201754927635193,2.1058154106140137,4,20.99582290649414,288.00238037109375,275.86149061357037,19.4075743,50.0019204
1749659634521630000,225.6966298828125,1,0.09535248577594757,2.112266778945923,4,20.41238784790039,288.0008239746094,275.71199115220065,19.4073012,50.0019784
1749659635530703000,226.705703125,1,0.047596514225006104,2.1276748180389404,4,19.915498733520508,288.0007019042969,275.81023336261796,19.4070363,50.0020349
1749659636519804200,227.69480419921874,1,0.05131477117538452,2.136570930480957,4,19.33427619934082,287.0025634765625,276.3206837807443,19.4067791,50.0020881
1749659637522080000,228.697080078125,1,0.05113914981484413,2.1442644596099854,4,18.658714294433594,287.0008850097656,276.4082536335187,19.4065295,50.002139
1749659638525611300,229.700611328125,1,0.05411715805530548,2.1527011394500732,4.400000095367432,17.685733795166016,287.0011901855469,276.3206837807443,19.4062911,50.0021873
1749659639517342500,230.69234252929687,1,0.06790609657764435,2.151477336883545,4.665999889373779,15.94666862487793,287.00189208984375,275.32544030659153,19.4060752,50.0022303
1749659640528913200,231.7039130859375,1.191236972808838,0.04877761751413345,2.153959035873413,4.665999889373779,14.48326587677002,286.0035095214844,273.0753387265945,19.4058818,50.0022678
1749659641518397700,232.69339770507813,3.220667839050293,0.07929393649101257,2.1602516174316406,4.665999889373779,12.332986831665039,286.0189514160156,272.8340906031459,19.405714,50.0022988
